gender,age,marital_status,education,nb_depend_child,employ_status,yrs_current_job,yrs_employed,net_income,spouse_work,spouse_income,residential_status,yrs_current_address,product,purchase
F,28,divorced,univ,1,unemployed,0,6,0,no,0,owner,8,derivatives,no
M,23,single,basic,0,self_employ,2,2,25500,no,0,tenant,3,derivatives,yes
M,27,divorced,univ,2,full_time,2,2,53125,no,0,owner_morg,6,bonds,yes
F,65,divorced,highsch,3,part_time,18,18,33469,no,0,owner_morg,9,derivatives,no
F,29,married,highsch,2,unemployed,0,7,0,yes,8877,owner_morg,1,derivatives,yes
F,33,single,highsch,0,full_time,3,10,47813,no,0,tenant,11,bonds,yes
F,21,single,basic,0,full_time,1,2,21250,no,0,w_parents,7,stocks,no
F,25,single,basic,0,unemployed,0,4,0,no,0,owner,8,bonds,yes
M,34,divorced,highsch,3,full_time,0,2,47813,no,0,tenant,2,stocks,no
M,48,widowed,highsch,1,full_time,11,18,47813,no,0,owner,12,derivatives,yes
M,22,divorced,highsch,1,full_time,2,2,31875,no,0,tenant,7,bonds,yes
F,64,widowed,highsch,3,part_time,2,28,33469,no,0,tenant,14,derivatives,yes
F,43,single,basic,0,part_time,12,18,19125,no,0,owner_morg,13,bonds,yes
F,60,married,univ,2,full_time,15,28,92969,yes,78888,tenant,5,derivatives,yes
F,45,married,highsch,2,self_employ,10,10,57375,yes,42546,tenant,5,bonds,no
M,44,married,highsch,3,self_employ,7,20,57375,yes,51118,owner,6,derivatives,yes
F,26,single,univ,0,part_time,4,4,31875,no,0,tenant,10,stocks,yes
M,39,single,univ,0,part_time,1,16,47813,no,0,owner_morg,3,derivatives,yes
F,23,divorced,highsch,0,self_employ,2,3,38250,no,0,tenant,5,derivatives,no
M,27,divorced,postgrad,2,full_time,5,5,85000,no,0,owner_morg,2,derivatives,yes
F,67,widowed,postgrad,0,unemployed,0,37,0,no,0,tenant,14,stocks,no
F,24,single,basic,0,full_time,2,2,21250,no,0,owner_morg,3,stocks,yes
M,41,married,univ,2,unemployed,0,6,0,no,0,tenant,14,stocks,no
M,23,single,univ,0,full_time,1,3,53125,no,0,owner,5,bonds,no
M,28,single,univ,0,full_time,2,7,53125,no,0,tenant,7,stocks,no
M,23,single,basic,0,self_employ,3,4,25500,no,0,owner_morg,3,bonds,no
M,29,single,univ,0,full_time,3,6,53125,no,0,owner,2,bonds,no
F,22,married,highsch,1,part_time,2,2,19125,yes,46447,owner,5,bonds,yes
F,33,widowed,basic,1,unemployed,0,6,0,no,0,tenant,5,bonds,yes
M,58,divorced,highsch,0,full_time,11,18,55781,no,0,tenant,3,derivatives,yes
F,43,married,highsch,1,full_time,8,17,47813,yes,51420,tenant,9,bonds,yes
M,44,divorced,highsch,0,self_employ,8,16,57375,no,0,tenant,12,derivatives,yes
M,31,divorced,postgrad,2,full_time,2,10,127500,no,0,tenant,14,bonds,yes
F,33,divorced,postgrad,0,full_time,0,6,127500,no,0,owner_morg,11,bonds,yes
F,31,widowed,postgrad,2,full_time,0,6,127500,no,0,owner_morg,10,derivatives,yes
F,29,married,univ,0,self_employ,4,6,63750,yes,25095,owner_morg,8,bonds,yes
M,53,widowed,highsch,1,full_time,15,22,55781,no,0,owner,2,bonds,yes
F,51,divorced,highsch,1,full_time,14,21,55781,no,0,tenant,5,stocks,no
F,45,single,highsch,0,part_time,7,14,28688,no,0,owner_morg,10,bonds,yes
F,22,divorced,highsch,0,full_time,1,2,31875,no,0,tenant,4,derivatives,no
F,21,divorced,highsch,0,part_time,0,1,19125,no,0,tenant,6,stocks,yes
M,41,married,basic,1,part_time,6,6,19125,yes,56316,tenant,15,stocks,no
M,26,single,basic,0,self_employ,1,1,25500,no,0,tenant,8,stocks,yes
M,28,single,highsch,0,full_time,0,2,31875,no,0,owner_morg,1,stocks,yes
M,23,widowed,univ,1,self_employ,3,3,63750,no,0,tenant,5,derivatives,yes
F,70,married,highsch,1,retired,20,25,22313,yes,30679,tenant,13,derivatives,yes
M,54,widowed,highsch,0,full_time,4,20,55781,no,0,owner,11,stocks,no
M,24,married,univ,0,full_time,2,5,53125,yes,26098,owner,7,derivatives,yes
M,58,divorced,basic,1,full_time,0,19,37188,no,0,tenant,12,bonds,yes
M,53,single,postgrad,0,full_time,3,6,148750,no,0,tenant,7,stocks,no
M,44,divorced,basic,0,full_time,6,11,31875,no,0,owner_morg,12,derivatives,yes
F,20,single,highsch,0,full_time,0,0,31875,no,0,owner_morg,6,bonds,yes
F,41,married,highsch,0,self_employ,9,16,57375,no,0,owner_morg,11,stocks,no
F,46,single,highsch,0,full_time,9,9,47813,no,0,tenant,8,bonds,yes
M,31,single,basic,0,unemployed,0,4,0,no,0,tenant,14,bonds,no
F,42,divorced,highsch,1,unemployed,0,6,0,no,0,tenant,15,bonds,yes
F,47,single,basic,0,unemployed,0,3,0,no,0,tenant,13,bonds,yes
M,38,married,univ,0,full_time,7,10,79688,yes,71076,owner_morg,10,derivatives,yes
F,69,widowed,univ,0,retired,14,14,37188,no,0,tenant,12,bonds,yes
M,24,married,basic,0,part_time,0,0,12750,yes,48207,owner_morg,4,stocks,yes
M,21,single,highsch,0,unemployed,0,2,0,no,0,w_parents,8,derivatives,yes
M,37,married,highsch,3,self_employ,4,11,57375,yes,54792,owner_morg,15,bonds,yes
M,27,widowed,univ,1,unemployed,0,4,0,no,0,tenant,10,derivatives,yes
M,20,single,highsch,0,part_time,0,0,19125,no,0,w_parents,4,derivatives,yes
F,62,widowed,univ,0,unemployed,0,8,0,no,0,tenant,1,bonds,yes
F,27,single,basic,0,full_time,0,4,21250,no,0,tenant,10,bonds,yes
F,28,widowed,highsch,0,self_employ,4,4,38250,no,0,tenant,6,stocks,yes
F,65,single,univ,0,part_time,9,35,55781,no,0,tenant,12,derivatives,no
F,30,single,highsch,0,full_time,3,4,47813,no,0,owner,8,derivatives,no
M,30,single,univ,0,full_time,0,9,79688,no,0,tenant,8,stocks,no
F,31,single,basic,0,full_time,7,7,31875,no,0,owner,12,derivatives,no
M,36,divorced,highsch,2,unemployed,0,9,0,no,0,tenant,2,derivatives,yes
F,33,divorced,univ,2,unemployed,0,2,0,no,0,owner,2,stocks,no
F,36,married,basic,3,self_employ,4,10,38250,yes,54014,owner_morg,1,derivatives,yes
M,38,single,univ,0,full_time,6,10,79688,no,0,tenant,1,bonds,no
M,39,divorced,highsch,0,part_time,7,13,28688,no,0,owner_morg,15,derivatives,yes
F,47,married,univ,3,full_time,5,12,79688,yes,71739,owner,10,stocks,no
M,26,married,basic,0,full_time,3,3,21250,yes,39106,tenant,7,derivatives,yes
F,39,single,postgrad,0,full_time,11,11,127500,no,0,owner_morg,2,bonds,yes
M,45,married,univ,1,self_employ,8,8,95625,yes,31241,tenant,2,derivatives,yes
F,45,married,postgrad,3,self_employ,0,5,153000,yes,90237,tenant,12,derivatives,yes
M,25,single,highsch,0,self_employ,2,4,38250,no,0,tenant,7,bonds,no
M,25,widowed,basic,1,unemployed,0,6,0,no,0,tenant,4,bonds,yes
F,30,single,highsch,0,unemployed,0,3,0,no,0,tenant,6,bonds,yes
F,26,divorced,basic,2,unemployed,0,2,0,no,0,owner,5,bonds,yes
F,46,single,univ,0,part_time,1,14,47813,no,0,tenant,10,bonds,yes
M,31,married,univ,2,unemployed,0,2,0,yes,57520,tenant,4,derivatives,yes
M,62,married,highsch,0,full_time,18,18,55781,no,0,tenant,5,derivatives,yes
F,21,divorced,highsch,0,full_time,2,2,31875,no,0,tenant,7,derivatives,no
M,56,divorced,highsch,1,part_time,5,17,33469,no,0,tenant,2,stocks,no
F,50,married,highsch,0,part_time,0,6,33469,yes,44111,tenant,11,stocks,no
M,52,married,postgrad,3,self_employ,16,23,178500,yes,165132,owner_morg,6,stocks,no
M,30,married,highsch,1,part_time,5,7,28688,yes,57802,owner_morg,13,derivatives,no
F,39,divorced,highsch,1,self_employ,7,10,57375,no,0,owner,9,stocks,no
F,37,divorced,univ,0,self_employ,9,10,95625,no,0,tenant,7,stocks,no
F,38,married,highsch,2,self_employ,1,15,57375,yes,51252,owner_morg,5,bonds,yes
F,25,married,univ,0,unemployed,0,0,0,yes,50832,owner,6,stocks,no
F,73,divorced,highsch,0,retired,20,34,22313,no,0,owner_morg,1,derivatives,no
F,24,widowed,univ,0,full_time,3,5,53125,no,0,owner_morg,6,bonds,no
M,47,single,univ,0,part_time,10,14,47813,no,0,tenant,13,bonds,no
M,22,single,basic,0,full_time,1,2,21250,no,0,tenant,5,stocks,yes
M,48,single,highsch,0,self_employ,8,9,57375,no,0,owner,6,bonds,no
M,24,single,highsch,0,full_time,1,2,31875,no,0,owner,5,derivatives,yes
M,20,single,highsch,0,unemployed,0,2,0,no,0,w_parents,8,derivatives,yes
F,62,married,highsch,3,full_time,0,35,55781,yes,35727,owner_morg,9,stocks,no
M,24,single,highsch,0,self_employ,1,2,38250,no,0,tenant,6,stocks,yes
M,41,married,highsch,2,unemployed,0,12,0,no,0,tenant,1,bonds,yes
M,39,divorced,highsch,2,self_employ,1,14,57375,no,0,owner,3,derivatives,yes
M,46,widowed,univ,3,part_time,1,21,47813,no,0,tenant,12,bonds,yes
M,23,divorced,univ,1,full_time,2,4,53125,no,0,tenant,3,stocks,yes
M,28,divorced,postgrad,2,full_time,3,6,85000,no,0,owner_morg,10,derivatives,yes
F,39,married,highsch,1,unemployed,0,2,0,yes,30061,tenant,7,stocks,no
M,37,married,highsch,3,self_employ,6,6,57375,yes,55484,owner_morg,4,derivatives,no
F,29,widowed,univ,2,unemployed,0,3,0,no,0,tenant,2,stocks,yes
M,45,married,univ,1,unemployed,0,5,0,yes,59282,tenant,6,stocks,no
M,54,widowed,highsch,0,self_employ,2,22,66938,no,0,tenant,10,stocks,no
M,39,married,univ,1,self_employ,8,8,95625,yes,95445,tenant,8,bonds,yes
F,43,married,postgrad,2,unemployed,0,3,0,yes,6002,tenant,14,derivatives,yes
M,30,married,univ,2,part_time,6,9,47813,yes,59895,tenant,10,bonds,yes
M,25,single,highsch,0,part_time,2,2,19125,no,0,tenant,4,derivatives,yes
F,37,married,postgrad,3,full_time,1,12,127500,yes,109883,tenant,15,derivatives,no
F,38,married,univ,2,part_time,3,14,47813,yes,54178,owner_morg,9,bonds,yes
F,47,widowed,highsch,0,self_employ,13,22,57375,no,0,tenant,2,bonds,yes
F,25,single,highsch,0,self_employ,3,6,38250,no,0,tenant,1,bonds,yes
F,67,widowed,basic,0,retired,16,19,14875,no,0,owner_morg,4,derivatives,yes
M,25,single,univ,0,unemployed,0,2,0,no,0,tenant,3,stocks,yes
F,58,single,highsch,0,part_time,15,15,33469,no,0,owner,8,stocks,no
M,44,single,highsch,0,unemployed,0,20,0,no,0,tenant,14,derivatives,yes
F,39,divorced,highsch,0,part_time,10,15,28688,no,0,owner,12,derivatives,no
M,38,married,univ,0,self_employ,3,4,95625,yes,30059,tenant,5,stocks,no
F,33,divorced,highsch,1,part_time,2,4,28688,no,0,tenant,14,derivatives,no
F,41,divorced,basic,2,unemployed,0,12,0,no,0,tenant,10,derivatives,no
F,22,single,basic,0,unemployed,0,2,0,no,0,tenant,5,derivatives,no
M,42,single,univ,0,unemployed,0,18,0,no,0,tenant,14,derivatives,no
F,28,divorced,highsch,1,full_time,4,8,31875,no,0,tenant,9,bonds,yes
M,22,single,highsch,0,unemployed,0,0,0,no,0,owner_morg,4,bonds,no
F,42,married,postgrad,2,unemployed,0,19,0,no,0,tenant,7,stocks,no
F,34,married,highsch,0,full_time,7,12,47813,yes,59158,owner_morg,12,bonds,yes
F,27,married,basic,2,full_time,2,7,21250,yes,58962,tenant,2,stocks,yes
M,39,single,postgrad,0,full_time,7,16,127500,no,0,owner,14,derivatives,no
M,47,single,basic,0,full_time,12,20,31875,no,0,owner,9,stocks,no
M,22,divorced,highsch,1,full_time,2,2,31875,no,0,tenant,3,bonds,yes
F,58,married,highsch,3,self_employ,1,29,66938,yes,29918,tenant,3,bonds,yes
F,62,divorced,highsch,1,full_time,11,33,55781,no,0,owner,6,stocks,no
F,60,married,univ,0,unemployed,0,23,0,no,0,tenant,12,derivatives,no
M,59,single,univ,0,full_time,13,24,92969,no,0,owner,2,bonds,no
M,59,widowed,postgrad,2,full_time,18,28,148750,no,0,owner,11,stocks,no
F,47,divorced,highsch,1,full_time,11,16,47813,no,0,tenant,3,bonds,yes
F,55,married,highsch,3,unemployed,0,26,0,yes,6242,tenant,14,bonds,yes
F,52,single,highsch,0,part_time,16,22,33469,no,0,owner_morg,9,derivatives,no
M,65,divorced,highsch,3,full_time,1,18,55781,no,0,owner_morg,7,stocks,no
M,49,married,postgrad,1,self_employ,15,19,153000,no,0,owner_morg,12,stocks,no
M,45,married,highsch,0,self_employ,5,14,57375,no,0,owner,7,derivatives,yes
F,24,divorced,univ,1,self_employ,2,2,63750,no,0,owner_morg,6,derivatives,no
M,59,divorced,highsch,1,self_employ,17,25,66938,no,0,tenant,8,derivatives,yes
M,66,widowed,basic,0,self_employ,16,35,44625,no,0,tenant,9,derivatives,yes
F,26,single,highsch,0,self_employ,4,4,38250,no,0,tenant,1,derivatives,no
M,42,single,highsch,0,full_time,2,9,47813,no,0,tenant,11,bonds,no
F,21,single,highsch,0,part_time,1,1,19125,no,0,w_parents,5,stocks,yes
M,29,single,postgrad,0,full_time,5,5,85000,no,0,tenant,10,bonds,no
F,27,widowed,highsch,2,self_employ,1,5,38250,no,0,tenant,3,bonds,yes
F,46,married,univ,1,part_time,1,2,47813,yes,52239,tenant,8,stocks,no
F,32,divorced,univ,1,full_time,3,4,79688,no,0,owner_morg,15,bonds,yes
F,32,married,highsch,0,full_time,2,9,47813,yes,50406,tenant,10,bonds,yes
F,28,single,basic,0,full_time,4,5,21250,no,0,tenant,4,stocks,yes
M,46,single,basic,0,part_time,1,8,19125,no,0,tenant,9,derivatives,yes
M,30,single,highsch,0,unemployed,0,1,0,no,0,tenant,7,derivatives,yes
F,30,widowed,highsch,0,full_time,5,6,47813,no,0,tenant,1,derivatives,no
F,24,single,univ,0,self_employ,1,4,63750,no,0,owner_morg,6,derivatives,no
F,60,widowed,univ,1,part_time,6,11,55781,no,0,tenant,15,derivatives,yes
F,26,married,highsch,1,full_time,4,5,31875,no,0,owner,10,stocks,yes
M,47,single,univ,0,unemployed,0,1,0,no,0,owner_morg,5,derivatives,yes
M,39,divorced,highsch,3,full_time,5,5,47813,no,0,owner,8,derivatives,yes
F,21,single,highsch,0,full_time,2,2,31875,no,0,owner_morg,8,derivatives,no
F,38,single,highsch,0,part_time,9,14,28688,no,0,tenant,10,bonds,yes
M,42,divorced,highsch,3,self_employ,5,18,57375,no,0,owner,13,stocks,no
M,22,divorced,univ,0,full_time,0,0,53125,no,0,tenant,5,stocks,yes
M,25,single,highsch,0,full_time,1,3,31875,no,0,tenant,9,derivatives,yes
M,52,single,postgrad,0,full_time,8,25,148750,no,0,owner,5,bonds,no
F,41,divorced,postgrad,1,full_time,6,17,127500,no,0,owner,9,derivatives,no
M,24,divorced,highsch,0,self_employ,0,0,38250,no,0,tenant,5,derivatives,yes
M,39,single,postgrad,0,full_time,2,15,127500,no,0,tenant,10,bonds,no
F,20,married,highsch,0,part_time,1,1,19125,yes,48069,tenant,7,bonds,no
F,42,married,univ,2,full_time,7,18,79688,yes,29077,owner,14,derivatives,yes
F,44,single,highsch,0,full_time,1,12,47813,no,0,tenant,14,bonds,no
M,26,widowed,univ,0,unemployed,0,5,0,no,0,tenant,5,derivatives,yes
M,33,single,highsch,0,full_time,3,8,47813,no,0,tenant,5,derivatives,yes
F,26,divorced,highsch,2,self_employ,4,6,38250,no,0,tenant,5,stocks,yes
F,31,married,univ,0,unemployed,0,4,0,yes,38778,tenant,13,derivatives,no
M,38,married,postgrad,1,part_time,6,8,76500,no,0,tenant,2,bonds,yes
M,21,single,highsch,0,part_time,0,1,19125,no,0,w_parents,6,derivatives,yes
F,25,married,univ,1,full_time,1,4,53125,no,0,owner_morg,9,stocks,no
M,49,single,postgrad,0,full_time,2,8,127500,no,0,tenant,13,derivatives,yes
F,36,divorced,univ,1,part_time,3,10,47813,no,0,owner_morg,6,bonds,yes
F,39,single,highsch,0,self_employ,3,7,57375,no,0,owner,10,bonds,yes
M,36,divorced,postgrad,0,full_time,1,14,127500,no,0,owner_morg,2,bonds,no
F,43,divorced,univ,2,full_time,13,14,79688,no,0,owner_morg,11,bonds,yes
F,39,married,univ,0,full_time,11,12,79688,yes,25071,tenant,11,stocks,no
M,57,divorced,univ,0,full_time,2,8,92969,no,0,tenant,15,derivatives,yes
F,60,single,postgrad,0,full_time,5,14,148750,no,0,owner_morg,13,derivatives,no
M,37,married,highsch,0,self_employ,0,10,57375,yes,28995,tenant,3,derivatives,yes
F,64,widowed,univ,1,self_employ,16,31,111563,no,0,owner,5,stocks,no
M,37,single,highsch,0,unemployed,0,14,0,no,0,owner,13,stocks,no
F,38,married,highsch,1,part_time,1,13,28688,yes,44272,owner,7,bonds,yes
F,69,single,univ,0,retired,5,31,37188,no,0,owner_morg,10,stocks,no
M,27,married,highsch,2,part_time,4,4,19125,yes,20415,tenant,4,derivatives,yes
F,60,divorced,basic,0,full_time,6,27,37188,no,0,owner_morg,6,derivatives,no
F,43,single,postgrad,0,full_time,11,14,127500,no,0,tenant,7,bonds,yes
F,56,divorced,highsch,0,part_time,1,18,33469,no,0,owner,2,derivatives,no
F,22,married,univ,0,self_employ,1,2,63750,no,0,tenant,7,derivatives,no
F,24,divorced,basic,0,unemployed,0,3,0,no,0,tenant,8,derivatives,no
F,27,married,highsch,2,self_employ,5,7,38250,no,0,owner_morg,6,bonds,yes
F,22,married,univ,0,unemployed,0,2,0,yes,15362,tenant,3,stocks,yes
M,68,widowed,univ,1,retired,25,26,37188,no,0,tenant,6,stocks,no
M,22,single,basic,0,full_time,1,1,21250,no,0,owner,6,derivatives,yes
F,37,single,highsch,0,full_time,8,10,47813,no,0,tenant,13,stocks,no
M,35,single,univ,0,unemployed,0,10,0,no,0,owner,15,derivatives,yes
F,23,single,highsch,0,part_time,2,3,19125,no,0,tenant,8,stocks,yes
M,23,single,univ,0,unemployed,0,2,0,no,0,owner_morg,8,stocks,yes
F,35,married,highsch,1,unemployed,0,8,0,yes,31541,tenant,15,bonds,yes
M,22,single,basic,0,part_time,0,2,12750,no,0,tenant,6,stocks,no
M,25,single,univ,0,unemployed,0,6,0,no,0,owner_morg,3,stocks,yes
F,27,divorced,highsch,2,full_time,4,4,31875,no,0,tenant,9,stocks,yes
F,38,single,univ,0,unemployed,0,12,0,no,0,owner,15,stocks,no
M,41,married,postgrad,2,self_employ,5,9,153000,yes,108828,owner,13,stocks,no
M,48,single,highsch,0,full_time,1,13,47813,no,0,owner_morg,10,bonds,no
F,30,single,univ,0,self_employ,4,6,95625,no,0,owner,14,derivatives,no
M,51,widowed,highsch,1,part_time,10,16,33469,no,0,tenant,1,bonds,yes
F,38,married,univ,3,unemployed,0,7,0,yes,50788,tenant,15,stocks,no
F,29,married,basic,0,self_employ,5,6,25500,yes,52139,tenant,3,derivatives,no
M,43,married,univ,2,part_time,10,17,47813,yes,57394,owner_morg,13,derivatives,yes
M,22,divorced,basic,1,full_time,0,1,21250,no,0,owner_morg,4,derivatives,yes
F,22,divorced,basic,0,unemployed,0,3,0,no,0,tenant,5,derivatives,no
M,27,married,highsch,2,part_time,2,5,19125,yes,50579,tenant,5,bonds,yes
F,31,divorced,univ,2,full_time,0,3,79688,no,0,tenant,3,stocks,no
M,23,divorced,highsch,1,unemployed,0,1,0,no,0,owner_morg,5,bonds,yes
F,31,single,postgrad,0,full_time,3,10,127500,no,0,owner,4,derivatives,no
F,37,married,highsch,0,unemployed,0,9,0,yes,55101,owner,6,stocks,no
F,26,divorced,univ,2,part_time,3,3,31875,no,0,owner_morg,6,stocks,yes
M,35,divorced,univ,0,full_time,2,10,79688,no,0,owner,6,bonds,no
M,42,married,highsch,0,unemployed,0,1,0,yes,56536,tenant,5,stocks,no
M,26,divorced,univ,3,unemployed,0,1,0,no,0,tenant,7,derivatives,yes
M,42,married,univ,0,full_time,7,8,79688,yes,61141,owner,13,stocks,no
M,61,married,highsch,1,unemployed,0,14,0,yes,57225,tenant,14,derivatives,yes
M,24,single,univ,0,unemployed,0,3,0,no,0,tenant,3,stocks,yes
F,30,married,univ,3,full_time,4,4,79688,no,0,tenant,5,derivatives,yes
M,21,single,highsch,0,unemployed,0,1,0,no,0,w_parents,3,bonds,no
M,29,married,basic,2,unemployed,0,1,0,yes,51574,owner_morg,4,derivatives,no
F,46,divorced,postgrad,1,full_time,12,15,127500,no,0,tenant,15,derivatives,no
F,27,widowed,highsch,0,unemployed,0,5,0,no,0,owner_morg,8,derivatives,yes
M,49,single,univ,0,part_time,10,24,47813,no,0,tenant,1,stocks,no
F,33,married,postgrad,1,self_employ,1,4,153000,yes,88695,owner_morg,11,derivatives,yes
M,59,widowed,postgrad,3,full_time,20,29,148750,no,0,owner_morg,13,bonds,yes
M,32,divorced,postgrad,1,full_time,2,9,127500,no,0,tenant,10,stocks,no
F,22,single,highsch,0,part_time,1,2,19125,no,0,tenant,6,stocks,yes
F,32,single,univ,0,full_time,2,6,79688,no,0,tenant,10,bonds,yes
F,45,single,highsch,0,part_time,5,18,28688,no,0,owner,5,bonds,yes
F,61,divorced,univ,3,full_time,0,34,92969,no,0,tenant,11,stocks,no
F,76,widowed,postgrad,0,retired,4,25,59500,no,0,tenant,15,derivatives,yes
M,35,divorced,basic,3,full_time,4,6,31875,no,0,owner_morg,12,bonds,yes
M,31,single,univ,0,full_time,5,9,79688,no,0,tenant,13,stocks,no
M,30,married,univ,2,part_time,3,8,47813,no,0,tenant,1,bonds,yes
F,37,divorced,postgrad,2,full_time,8,10,127500,no,0,owner,3,bonds,yes
M,64,married,postgrad,2,full_time,18,25,148750,yes,40987,owner_morg,6,stocks,no
M,83,single,univ,0,retired,32,46,37188,no,0,owner_morg,9,bonds,no
F,27,single,highsch,0,full_time,4,5,31875,no,0,owner_morg,2,bonds,yes
M,22,single,highsch,0,part_time,0,2,19125,no,0,tenant,8,derivatives,yes
F,67,widowed,highsch,2,unemployed,0,34,0,no,0,owner_morg,2,stocks,no
F,52,divorced,univ,1,full_time,1,18,92969,no,0,tenant,15,derivatives,no
M,25,divorced,univ,2,part_time,2,4,31875,no,0,owner,7,derivatives,yes
M,26,married,univ,0,part_time,0,2,31875,yes,47358,tenant,4,stocks,yes
M,24,married,univ,1,part_time,0,2,31875,yes,53905,tenant,3,derivatives,yes
F,55,married,univ,1,unemployed,0,21,0,yes,35520,tenant,4,stocks,no
F,69,widowed,univ,1,self_employ,12,18,111563,no,0,owner_morg,2,derivatives,yes
F,26,divorced,univ,1,self_employ,1,1,63750,no,0,owner_morg,6,bonds,yes
M,25,single,highsch,0,full_time,3,4,31875,no,0,tenant,9,bonds,no
F,26,divorced,basic,1,self_employ,3,3,25500,no,0,owner,7,stocks,yes
M,32,divorced,highsch,2,full_time,4,7,47813,no,0,tenant,12,stocks,no
F,69,widowed,highsch,1,retired,21,40,22313,no,0,tenant,15,bonds,yes
F,40,married,highsch,1,self_employ,8,15,57375,yes,45575,tenant,13,derivatives,yes
M,24,divorced,univ,1,full_time,0,2,53125,no,0,owner_morg,3,bonds,yes
F,45,widowed,postgrad,0,full_time,1,1,127500,no,0,owner_morg,7,derivatives,yes
F,48,single,postgrad,0,full_time,8,16,127500,no,0,tenant,5,stocks,no
F,35,married,postgrad,2,unemployed,0,6,0,yes,28237,owner,7,stocks,no
M,31,single,univ,0,self_employ,1,8,95625,no,0,tenant,3,stocks,no
F,23,single,univ,0,unemployed,0,4,0,no,0,tenant,5,bonds,yes
M,44,single,postgrad,0,full_time,6,14,127500,no,0,owner,10,stocks,no
F,25,single,univ,0,self_employ,3,4,63750,no,0,tenant,4,stocks,yes
M,33,single,highsch,0,full_time,0,10,47813,no,0,owner,13,derivatives,yes
M,25,married,univ,0,part_time,2,4,31875,yes,45299,owner_morg,7,bonds,no
M,36,single,univ,0,full_time,2,10,79688,no,0,tenant,4,stocks,no
F,31,married,basic,3,unemployed,0,4,0,no,0,owner,2,derivatives,yes
F,52,divorced,basic,3,part_time,17,24,22313,no,0,owner,6,derivatives,no
F,31,divorced,highsch,2,part_time,0,8,28688,no,0,tenant,8,derivatives,no
F,46,divorced,basic,2,full_time,10,18,31875,no,0,tenant,10,stocks,no
